source,target,prob
gowang,day,0.02136963167683673
gowang,nguyen,0.019654451180190633
gowang,gan,0.01736633125135662
gowang,cang,0.015659315222855432
gowang,bau,0.015566247113248716
gowang,vom,0.014868565656913153
torm,goc,0.27740211809552184
torm,quan,0.2745366394805671
torm,quanh,0.2463850786951117
torm,vong,0.16866669428253875
torm,ca,0.022136570084972124
torm,ran,0.010872899361288468
toin,goc,0.3258771640241531
toin,quan,0.32299506247796167
toin,quanh,0.2945291769755221
toin,ca,0.03732272305148138
toin,ran,0.01927587347088167
veng,ke,0.15243687097002162
veng,trong,0.14993525409211717
veng,rai,0.10706251502801954
veng,cuon,0.10706141343115505
veng,goc,0.10572124465283621
veng,rong,0.10507409818765767
veng,me,0.09163916125043298
veng,lai,0.0787519230835767
veng,ra,0.06425394880324715
veng,đem,0.014208155222623638
veng,đi,0.01116444022538987
veng,ngay,0.0058943164028642915
veng,ban,0.005316194451530759
veng,ngu,0.0006364502694699522
veng,đuong,0.000516026090250658
veng,ran,0.0003279878388067837
bila,bin,0.2341150766821204
bila,ha,0.22240275500321247
bila,ty,0.10471127948732536
bila,nu,0.0810910842956385
bila,ong,0.07418718351768848
bila,nang,0.05234141766283791
bila,ba,0.04690653907442987
bila,vo,0.02949881836111663
bila,hien,0.02653807543400183
bila,đi,0.019759326446053577
bila,thai,0.016382033898449215
bila,la,0.014949640492844989
bila,đe,0.012652585623852962
bila,trai,0.011216796233281838
bila,lai,0.011193598752526124
bila,gia,0.007970801505051955
bila,đua,0.004405674439581969
bila,va,0.0039664921700423164
bila,cho,0.003761507006153029
bila,co,0.0031985793448250635
rachel,khen,0.2718255646027823
rachel,ba,0.23383612860674446
rachel,ra,0.14539475472165292
rachel,co,0.05910963369947468
rachel,ong,0.04706999344990317
rachel,cau,0.02932260457463119
rachel,cop,0.01988454601739711
rachel,voi,0.017418637240817682
rachel,de,0.017068603253430063
rachel,nu,0.012966292234031888
rachel,ty,0.012758831830452351
rachel,leu,0.00903186193154502
rachel,trom,0.008951251497409902
rachel,gia,0.00812889590145348
rachel,con,0.007391494255783613
rachel,vu,0.006410447849562291
rachel,le,0.005375284196845663
rachel,yeu,0.005257527109010073
rachel,đe,0.005056673374129228
rachel,chen,0.004659181371310544
bildat,bin,0.13069156432214524
bildat,đat,0.1169868262284563
bildat,ac,0.1164872204897653
bildat,tieng,0.08144210492589374
bildat,len,0.07842169059561978
bildat,bay,0.07413710250810834
bildat,gio,0.071639621045199
bildat,du,0.04449795454442032
bildat,gian,0.037475393754241484
bildat,gi,0.037138227523018506
bildat,thien,0.03169748794520814
bildat,chang,0.030879801251356004
bildat,lam,0.02635050445244541
bildat,ong,0.02589750666810051
bildat,đuoc,0.02331551982547268
bildat,su,0.017901568663093368
bildat,cung,0.015450700724263489
bildat,chua,0.012006843490702714
bildat,nguoi,0.007390052409498625
bildat,noi,0.007297774152975279
achot,rung,0.13859052252686876
achot,lung,0.1361500590128422
achot,to,0.12479196599355198
achot,cau,0.10601271580135696
achot,hai,0.10516138980348133
achot,ve,0.09439312740685346
achot,bo,0.08103417890604553
achot,minh,0.07834626035057685
achot,long,0.05619684355490964
achot,khi,0.04914681020980419
achot,noi,0.025183325569192824
achot,khong,0.002313840394294533
achot,thay,0.0020884757670199417
achot,bin,0.0004069316163130065
achot,toi,0.0001835530868888377
topruih,phun,0.28232328488177677
topruih,vao,0.24864835725710618
topruih,ngam,0.1536228212333344
topruih,cau,0.10089444925956437
topruih,roi,0.0779788127449517
topruih,bao,0.06737178858655768
topruih,nuoc,0.05077509435150827
topruih,mat,0.010137474561333529
topruih,toi,0.007946650947728213
topruih,bin,0.0003012661761387549
hogel,vua,0.16299509689656644
hogel,doc,0.0924698895122569
hogel,ghenh,0.08548533942387429
hogel,chan,0.08411476769316524
hogel,duoi,0.08391909589798358
hogel,tho,0.08279026787512019
hogel,gap,0.08196805557242487
hogel,chu,0.07610077262510051
hogel,gia,0.0683297747752908
hogel,dai,0.05445530910979202
hogel,dan,0.054372716707527614
hogel,con,0.0194142192304598
hogel,toi,0.011809961037868251
hogel,ve,0.011067844380272866
hogel,cao,0.01040931979158719
hogel,rung,0.008215158814301063
hogel,khong,0.005625447763506203
hogel,mot,0.003340583179852462
hogel,bin,0.0031163797130496426
podui,vua,0.16299509689656644
podui,doc,0.0924698895122569
podui,ghenh,0.08548533942387429
podui,chan,0.08411476769316524
podui,duoi,0.08391909589798358
podui,tho,0.08279026787512019
podui,gap,0.08196805557242487
podui,chu,0.07610077262510051
podui,gia,0.0683297747752908
podui,dai,0.05445530910979202
podui,dan,0.054372716707527614
podui,con,0.0194142192304598
podui,toi,0.011809961037868251
podui,ve,0.011067844380272866
podui,cao,0.01040931979158719
podui,rung,0.008215158814301063
podui,khong,0.005625447763506203
podui,mot,0.003340583179852462
podui,bin,0.0031163797130496426
tojong,vua,0.16299509689656644
tojong,doc,0.0924698895122569
tojong,ghenh,0.08548533942387429
tojong,chan,0.08411476769316524
tojong,duoi,0.08391909589798358
tojong,tho,0.08279026787512019
tojong,gap,0.08196805557242487
tojong,chu,0.07610077262510051
tojong,gia,0.0683297747752908
tojong,dai,0.05445530910979202
tojong,dan,0.054372716707527614
tojong,con,0.0194142192304598
tojong,toi,0.011809961037868251
tojong,ve,0.011067844380272866
tojong,cao,0.01040931979158719
tojong,rung,0.008215158814301063
tojong,khong,0.005625447763506203
tojong,mot,0.003340583179852462
tojong,bin,0.0031163797130496426
hogol,vua,0.16299509689656644
hogol,doc,0.0924698895122569
hogol,ghenh,0.08548533942387429
hogol,chan,0.08411476769316524
hogol,duoi,0.08391909589798358
hogol,tho,0.08279026787512019
hogol,gap,0.08196805557242487
hogol,chu,0.07610077262510051
hogol,gia,0.0683297747752908
hogol,dai,0.05445530910979202
hogol,dan,0.054372716707527614
hogol,con,0.0194142192304598
hogol,toi,0.011809961037868251
hogol,ve,0.011067844380272866
hogol,cao,0.01040931979158719
hogol,rung,0.008215158814301063
hogol,khong,0.005625447763506203
hogol,mot,0.003340583179852462
hogol,bin,0.0031163797130496426
tooeipojei,thi,0.24308293744741677
tooeipojei,ngoi,0.1411761551936897
tooeipojei,cat,0.1369731308124937
tooeipojei,hai,0.09496720096807994
tooeipojei,dan,0.09354115239478833
tooeipojei,tho,0.09141423200779485
tooeipojei,đuoc,0.0897302329939409
tooeipojei,em,0.026207246486706737
tooeipojei,nhau,0.023764001861927727
tooeipojei,nua,0.015857993446782268
tooeipojei,ve,0.01472313619416604
tooeipojei,rung,0.009177633047200649
tooeipojei,đuong,0.008850014758185384
tooeipojei,đi,0.005088525115206922
tooeipojei,bin,0.0023955185674146987
tooeipojei,anh,0.0015832289018978963
tooeipojei,toi,0.0014676598023075033
konabar,thi,0.24308293744741677
konabar,ngoi,0.1411761551936897
konabar,cat,0.1369731308124937
konabar,hai,0.09496720096807994
konabar,dan,0.09354115239478833
konabar,tho,0.09141423200779485
konabar,đuoc,0.0897302329939409
konabar,em,0.026207246486706737
konabar,nhau,0.023764001861927727
konabar,nua,0.015857993446782268
konabar,ve,0.01472313619416604
konabar,rung,0.009177633047200649
konabar,đuong,0.008850014758185384
konabar,đi,0.005088525115206922
konabar,bin,0.0023955185674146987
konabar,anh,0.0015832289018978963
konabar,toi,0.0014676598023075033
tobich,nam,0.46410380957545627
tobich,đat,0.053555836675642406
tobich,chay,0.04620092536983704
tobich,chan,0.04440025237585982
tobich,on,0.032471679592346446
tobich,vao,0.03135443906413299
tobich,canh,0.03037480817107381
tobich,nang,0.026444235485903165
tobich,đa,0.02332045375633039
tobich,tro,0.021366237463977797
tobich,vot,0.020041923171869883
tobich,toi,0.017344200856879443
tobich,chi,0.01451505421189385
tobich,pha,0.014497782216674856
tobich,vach,0.013555563940500674
tobich,bao,0.012285560093751736
tobich,đau,0.010153736280792339
tobich,ngu,0.01010962436813711
tobich,lai,0.008723101605233496
tobich,khoam,0.008667576139463536
byonh,mieng,0.2025756210289058
byonh,toac,0.10019722887580776
byonh,mim,0.07950389261785512
byonh,bam,0.05029170864385019
byonh,cuoi,0.04846295361966842
byonh,roi,0.048059317911971544
byonh,hom,0.045105236107531546
byonh,bahnar,0.04425303506712611
byonh,khoi,0.03955439116337873
byonh,gioi,0.0385950685444276
byonh,hinh,0.03035177247748977
byonh,toi,0.02663686462237087
byonh,tieng,0.023565041542386946
byonh,hai,0.022007580358112726
byonh,bang,0.021372104942815964
byonh,vao,0.018908282948040086
byonh,đay,0.01847400757902578
byonh,va,0.01785691986903984
byonh,nhoen,0.012471825032636417
byonh,ke,0.012278286678254847
totei,run,0.4818555244522387
totei,toi,0.1073612048932561
totei,hoi,0.03590106845343361
totei,ray,0.030808697204586673
totei,hop,0.030796592129498614
totei,xo,0.030241331048956384
totei,vi,0.02885109025496964
totei,len,0.026491250280452502
totei,ruon,0.025610060369927433
totei,ba,0.025376137433241016
totei,qua,0.021800654682857863
totei,cuu,0.015382748533794984
totei,vao,0.012880063397865698
totei,anh,0.012050786921615047
totei,bao,0.010157256328591838
totei,khong,0.007758045398139969
totei,phat,0.00722586309678885
totei,ma,0.006776996864805847
totei,cau,0.006743553451972885
totei,nhin,0.006338872635812498
pulum,vat,0.20052126400776893
pulum,ta,0.19911704234518568
pulum,dien,0.19902816117522817
pulum,hai,0.19462692173641225
pulum,cheo,0.19387712212614214
pulum,chan,0.010676740823939393
pulum,bin,0.0021527477853234746
chuang,chuang,0.21904844927021305
chuang,qua,0.21334025111355703
chuang,toi,0.0991522431161253
chuang,anh,0.08239458575563863
chuang,bong,0.07482793517506874
chuang,quang,0.07060290581187403
chuang,sao,0.06606877625165716
chuang,choi,0.06330313146436795
chuang,dong,0.011515935491342947
chuang,do,0.01144152946650401
chuang,nhung,0.010603689388964077
chuang,cheo,0.006292521340259946
chuang,luc,0.006044343373180981
chuang,ham,0.004196252535469854
chuang,tay,0.004116596080741162
chuang,chung,0.0038274984570531977
chuang,thi,0.0032597674073823303
chuang,roi,0.002922042575389541
chuang,khi,0.0027416297241678123
chuang,ket,0.0018919340497253983
pane,va,0.21849449692624104
pane,beo,0.07998103511897905
pane,thao,0.0795404600750605
pane,ngay,0.07607578258919472
pane,troi,0.06925664456166257
pane,chu,0.06787761216426412
pane,lai,0.06706080210482147
pane,ve,0.06591152746968118
pane,nua,0.045003395493586375
pane,toi,0.026207908373661055
pane,le,0.024684394912156984
pane,xuong,0.02435269201975398
pane,đo,0.016044610015541316
pane,thi,0.01592639202556727
pane,tu,0.008893763785544177
pane,vay,0.008615759741688902
pane,nao,0.008088046233617358
pane,voi,0.006450136256783309
pane,ma,0.00572327933392948
pane,may,0.0047175113094465315
trum,mau,0.19591822458176542
trum,tam,0.12554210463887772
trum,roc,0.0964000108661567
trum,choc,0.09451681031149492
trum,luon,0.08420152017770718
trum,khau,0.07168119440811485
trum,đo,0.06639126833147103
trum,du,0.05910605913169268
trum,phan,0.04769745659869243
trum,may,0.04416162079783955
trum,dung,0.0296932415686213
trum,phao,0.02468744874698493
trum,lay,0.02430471436841078
trum,ve,0.015617654172926636
trum,qua,0.005217555423468104
trum,sang,0.0034969053115031686
trum,đem,0.0029559451267014056
trum,nhung,0.0017557586425687676
trum,kim,0.001063035672666333
trum,gam,0.000980321802023536
sonhal,sang,0.17883737513565556
sonhal,du,0.16473096527540979
sonhal,phao,0.10569160121321983
sonhal,vot,0.09854791319387574
sonhal,tuc,0.0966406422905556
sonhal,xuong,0.08659546804345762
sonhal,đen,0.08219756550838908
sonhal,lien,0.08012215304681153
sonhal,đem,0.03960390438380077
sonhal,may,0.03681385055881374
sonhal,ve,0.013019132369106394
sonhal,mau,0.005054265492459011
sonhal,đo,0.00418806601196683
sonhal,tam,0.003955647359300431
sonhal,va,0.0005018921409917288
sonhal,suoi,0.00043155086807103644
sonhal,trang,0.000340861407335446
sonhal,trong,0.00027767445041971856
sonhal,chap,0.0002583261817083834
sonhal,can,0.00025555288480546184
goning,kieu,0.14275587325759836
goning,tua,0.08790864948513327
goning,tro,0.047197812111753244
goning,dua,0.03786566800450137
goning,nep,0.03785581552625583
goning,triu,0.03770998708815598
goning,nguc,0.03760096628068905
goning,vai,0.037254065186988136
goning,cot,0.036550655885521734
goning,vui,0.03246077196851577
goning,tien,0.03203761692872171
goning,goi,0.03086647651413434
goning,rat,0.02740440559903051
goning,vuon,0.025952826881954032
goning,vao,0.022565204629347604
goning,len,0.02100728339949519
goning,men,0.019405992133195434
goning,theu,0.019155956544793705
goning,quy,0.018374131766678015
goning,mat,0.016990257391495574
dodo,go,0.37546965375356384
dodo,vao,0.08322085323936793
dodo,goc,0.076736165592011
dodo,nam,0.05822986198714805
dodo,cui,0.04667663725358072
dodo,đieu,0.046434312813845476
dodo,xoay,0.037538817115538345
dodo,đi,0.03653421943916021
dodo,ngap,0.034193910361856636
dodo,so,0.030906367050170334
dodo,dai,0.030882577149769302
dodo,đoan,0.02876201840275632
dodo,ching,0.01579021227680174
dodo,ong,0.015479839320318196
dodo,nhu,0.013551256207982752
dodo,vong,0.011999584984049835
dodo,tha,0.01064565974623746
dodo,ho,0.008330135424167388
dodo,da,0.004983266770041347
dodo,đang,0.00441694875966859
goanhiu,nhan,0.3540707582009833
goanhiu,mui,0.32626821832068464
goanhiu,bao,0.30062963424921313
goanhiu,bin,0.01903138922911898
anhok,len,0.24218283939957894
anhok,run,0.1830545143238426
anhok,giat,0.11949092814167407
anhok,cam,0.07654847441246973
anhok,suong,0.06035712179214665
anhok,sot,0.05395623666914909
anhok,sach,0.03877274266383181
anhok,khien,0.035153743648579684
anhok,con,0.024149107761038537
anhok,thay,0.020027099219537402
anhok,nghi,0.016725896805575433
anhok,cai,0.013699704620101812
anhok,phan,0.012313653841733049
anhok,y,0.011757414696998389
anhok,đoi,0.009380806328992191
anhok,lanh,0.00863631508397822
anhok,loai,0.0072131954527020715
anhok,toi,0.00530315145275675
anhok,day,0.005199875512286695
anhok,đuc,0.004597201424025645
angung,cui,0.10852229818910307
angung,gap,0.10735038268035314
angung,goc,0.10363254984797617
angung,thoang,0.10167043540450509
angung,thinh,0.09704512102732649
angung,lanh,0.07979974424388954
angung,on,0.0767398217077836
angung,tua,0.061581692661158496
angung,khien,0.05893412740114027
angung,giat,0.05713169724294806
angung,han,0.05601587820660041
angung,run,0.03685556918886015
angung,mot,0.016482663412238602
angung,len,0.01063916483519935
angung,vao,0.009723432659256067
angung,cay,0.008893519759089502
angung,vai,0.004529298542762715
angung,nguoi,0.002172982589316196
angung,hai,0.0012646448591222023
angung,bin,0.0008867958935697989
kupko,cui,0.10852229818910307
kupko,gap,0.10735038268035314
kupko,goc,0.10363254984797617
kupko,thoang,0.10167043540450509
kupko,thinh,0.09704512102732649
kupko,lanh,0.07979974424388954
kupko,on,0.0767398217077836
kupko,tua,0.061581692661158496
kupko,khien,0.05893412740114027
kupko,giat,0.05713169724294806
kupko,han,0.05601587820660041
kupko,run,0.03685556918886015
kupko,mot,0.016482663412238602
kupko,len,0.01063916483519935
kupko,vao,0.009723432659256067
kupko,cay,0.008893519759089502
kupko,vai,0.004529298542762715
kupko,nguoi,0.002172982589316196
kupko,hai,0.0012646448591222023
kupko,bin,0.0008867958935697989
sreu,toi,0.1294713843959845
sreu,gai,0.06803583711903065
sreu,on,0.06065750713974223
sreu,dung,0.05920444175447099
sreu,so,0.05347462377135198
sreu,gay,0.0510813940107939
sreu,oc,0.042765390994608195
sreu,lanh,0.039342382102302294
sreu,da,0.03797408519047472
sreu,noi,0.03724363984072482
sreu,cu,0.03695690585889365
sreu,khien,0.03563955258026584
sreu,hiio,0.024666708493254478
sreu,son,0.02447101202932915
sreu,ga,0.024443296877636196
sreu,toc,0.02386926123882687
sreu,kip,0.020734584241863637
sreu,vo,0.01914002270280685
sreu,ung,0.01857977013639695
sreu,lao,0.017023950433394167
hii,so,0.16858869329155418
hii,gian,0.09108827946640313
hii,ben,0.05750071623061272
hii,khien,0.050621713837005824
hii,gom,0.03196446132992095
hii,r,0.030869019226065757
hii,ghiec,0.03086058094252937
hii,benh,0.030681546379805066
hii,vuc,0.03061455112405352
hii,uong,0.03001022341098358
hii,nat,0.029776949489794705
hii,nghich,0.028189119509100646
hii,ngai,0.028052988855256186
hii,gay,0.026869804950868586
hii,hoai,0.025119828416250097
hii,bai,0.024259151838165943
hii,cap,0.02408930295788736
hii,buoc,0.022906355180212248
hii,huu,0.02285916310407454
hii,loai,0.02227685369130782
gosoh,nho,0.3391223413323038
gosoh,nang,0.18918073443623132
gosoh,đua,0.08188312848600171
gosoh,phi,0.05178957413533587
gosoh,lung,0.03913819912987247
gosoh,nham,0.03900444048239982
gosoh,rieng,0.03761466284003371
gosoh,cam,0.03669519609519275
gosoh,toi,0.03601310541135981
gosoh,si,0.02706099159223508
gosoh,mang,0.020768001536534283
gosoh,đanh,0.02012599567915931
gosoh,nhan,0.016481659019223015
gosoh,ke,0.005644309920341554
gosoh,tinh,0.004550805941884703
gosoh,bot,0.003873816220003606
gosoh,chia,0.003820858586539134
gosoh,xach,0.003720949223655012
gosoh,khoi,0.003678173812544483
gosoh,roi,0.0036317064628581712
đakhai,chin,0.2231891827364548
đakhai,chit,0.2231891827364548
đakhai,mieng,0.22317855324463506
đakhai,nuoc,0.22026399544231462
đakhai,nho,0.08988049489058822
đakhai,bin,0.020298590949552487
prechpronh,chin,0.2231891827364548
prechpronh,chit,0.2231891827364548
prechpronh,mieng,0.22317855324463506
prechpronh,nuoc,0.22026399544231462
prechpronh,nho,0.08988049489058822
prechpronh,bin,0.020298590949552487
goion,gieu,0.15282714864026173
goion,cot,0.15239553892558186
goion,xa,0.13006995426768952
goion,cau,0.1250801186145392
goion,tro,0.09354998273551259
goion,nhin,0.06960587840507763
goion,la,0.06790001429577959
goion,nhu,0.0641615295357859
goion,the,0.05688378363805077
goion,ke,0.05259772231051386
goion,đang,0.026240606245713564
goion,toi,0.007076052334386369
goion,mat,0.0011588170826548865
goion,bin,0.00045285296845271533
pongiel,đang,0.16947813361796027
pongiel,chu,0.06662029294016258
pongiel,tro,0.05022278309722144
pongiel,nhanh,0.045770151230904076
pongiel,ðo,0.04494173181043444
pongiel,khoan,0.04079707375051356
pongiel,gon,0.04061620817524879
pongiel,vong,0.039759743948334085
pongiel,phien,0.038509348159193095
pongiel,chut,0.03658295757603309
pongiel,che,0.035634513066917325
pongiel,nao,0.0317225810374385
pongiel,thi,0.030183878679242254
pongiel,tien,0.02942340917258558
pongiel,buoc,0.026824966932487013
pongiel,e,0.026567746459328814
pongiel,tri,0.026482779936385332
pongiel,the,0.018200516926361376
pongiel,toi,0.016318782507378664
pongiel,thuc,0.016264212762518205
pech,khoi,0.19089952985282785
pech,tranh,0.1393392296553884
pech,vach,0.10483683019004607
pech,gam,0.07153814640518504
pech,buoi,0.07101016279848914
pech,dinh,0.07049551753622563
pech,thoat,0.05313634510766155
pech,mui,0.041046400762615884
pech,muon,0.03363668813202086
pech,đa,0.03045391899073381
pech,vit,0.023526022672870548
pech,chuc,0.018319785648811412
pech,tung,0.01557578761333795
pech,tue,0.01417786111629757
pech,nhanh,0.014102664284982998
pech,giao,0.0126461169450604
pech,danh,0.010622936519552869
pech,ngu,0.010284977503930112
pech,ben,0.008508360380139105
pech,trong,0.00821880528647659
hleh,khoi,0.08312210170920528
hleh,da,0.07557411452706177
hleh,canh,0.0740258372941106
hleh,but,0.07179878138331922
hleh,hai,0.07179878138331922
hleh,loc,0.0713648743326409
hleh,vdi,0.06948713390920963
hleh,ua,0.06922232992030904
hleh,lot,0.06715344039324264
hleh,lanh,0.046974264659587456
hleh,b6ng,0.03474356320990417
hleh,kern,0.03474356320990417
hleh,dia,0.03474356258821817
hleh,giac,0.03433450304846562
hleh,đieu,0.033065721080702035
hleh,quen,0.021222695335939037
hleh,gi,0.017347814182475673
hleh,thuoc,0.01418334787379518
hleh,than,0.00873282113196607
hleh,to,0.008473335405410787
soprong,canh,0.1398297145780186
soprong,giat,0.11409277905089614
soprong,khoang,0.11387274436822803
soprong,rao,0.11182658995050297
soprong,chat,0.11125001930989543
soprong,sa,0.10685111545052213
soprong,keo,0.0998178762711458
soprong,đua,0.09399628841271593
soprong,cau,0.08818391504249429
soprong,trong,0.006775784372995519
soprong,mat,0.004393999768052589
soprong,truoc,0.0028953771939112796
soprong,san,0.002741007130580015
soprong,mit,0.0013287764295970453
soprong,chay,0.0012178797317421873
soprong,ra,0.0003967929416787089
soprong,bin,0.00016456029990952247
soprong,mot,0.00016300022420952644
soprong,va,0.00015531425906606521
soprong,toi,4.646521383837536e-05
kokal,sat,0.09592351422083967
kokal,giao,0.0750991257836008
kokal,mo,0.05448528229856775
kokal,may,0.05374770259037805
kokal,ti,0.05184475450008221
kokal,ca,0.050864307724047285
kokal,ham,0.047281644912427076
kokal,tat,0.046311440222434434
kokal,ganh,0.045090935964304364
kokal,chap,0.042023212392530734
kokal,ly,0.04151112732197214
kokal,manh,0.0350488278262925
kokal,hom,0.03239580910392085
kokal,benh,0.03160429491369085
kokal,trang,0.030852396205460358
kokal,quan,0.02574958491923769
kokal,hop,0.024051211567249344
kokal,thich,0.024005923885631757
kokal,tam,0.019269749988123547
kokal,mac,0.01913981814406726
hoangap,ngap,0.2200904474970071
hoangap,bin,0.10900178845385707
hoangap,dai,0.08663173979650542
hoangap,chuc,0.06762729538278277
hoangap,vai,0.06721992048262618
hoangap,giay,0.06646542907414034
hoangap,cat,0.06504793718072134
hoangap,ay,0.04999797941675337
hoangap,tieng,0.0480550135727674
hoangap,chi,0.04649173269419974
hoangap,cai,0.04432258485822424
hoangap,ngay,0.031043419953100993
hoangap,đa,0.023958940885309275
hoangap,nho,0.01898522320252232
hoangap,thu,0.0057757556800319436
hoangap,lo,0.005566066166430857
hoangap,noi,0.004107350872253279
hoangap,xup,0.00337429314479
hoangap,lup,0.003374169410003844
hoangap,chop,0.00337302108448941
howo,ro,0.0725055944342523
howo,may,0.06144281120011244
howo,liet,0.05636665890852006
howo,bai,0.05423854989219791
howo,e,0.04308263235285572
howo,phi,0.040121778840608656
howo,nguoi,0.038989559561981454
howo,đung,0.03417725460710156
howo,giang,0.03339039392636678
howo,manh,0.029876399826165433
howo,la,0.023824846659040385
howo,luc,0.023011869899463713
howo,tai,0.020871270432072507
howo,vo,0.02075257890012143
howo,danh,0.020394892194804573
howo,nhan,0.017658652588363966
howo,chua,0.017349280093835295
howo,gap,0.013781464858083793
howo,hai,0.013197539531243743
howo,quyen,0.011646720135721577
moo,u,0.15547464915178819
moo,cau,0.10694587806666161
moo,lo,0.09532558328994511
moo,giong,0.08060618003742562
moo,o,0.07479032740305021
moo,ra,0.07120766235451617
moo,đong,0.06560552920796192
moo,cam,0.06543527543905756
moo,hoi,0.04472351364155625
moo,nam,0.0371681651112844
moo,canh,0.029199621949413827
moo,can,0.029094202444764638
moo,vong,0.027314116731808395
moo,ro,0.02511306185551975
moo,ham,0.02441399680997522
moo,mo,0.008630144881742529
moo,tu,0.008532358408442228
moo,toi,0.007806027053189533
moo,vi,0.004111527719014078
moo,trong,0.004062083497488611
doliel,tro,0.12962387742540799
doliel,duoi,0.11728345049891703
doliel,nam,0.10934858113271292
doliel,vua,0.07919129953909446
doliel,cung,0.03954755368784286
doliel,manh,0.03161098732852967
doliel,co,0.030702544296143105
doliel,tat,0.027784450796614384
doliel,xe,0.026537436605627882
doliel,suoi,0.023443573304645263
doliel,phun,0.02287281145462744
doliel,luoi,0.02281531517344431
doliel,bet,0.02279766269149988
doliel,roh,0.02207603083225643
doliel,bok,0.022034214562907523
doliel,ngon,0.021971112722124982
doliel,nat,0.021970914421373482
doliel,sap,0.021752673738546502
doliel,lun,0.02029265761821378
doliel,kia,0.01940600789647817
kiojoiig,mem,0.3330184293668132
kiojoiig,chan,0.16452174083252027
kiojoiig,may,0.16376587488318345
kiojoiig,nam,0.08720456854978759
kiojoiig,duoi,0.07729516830023284
kiojoiig,cua,0.052090019002310424
kiojoiig,đa,0.04920395652803451
kiojoiig,say,0.03460171225682354
kiojoiig,co,0.014558357761279832
kiojoiig,gai,0.011921888971827077
kiojoiig,cung,0.010194009765588718
kiojoiig,toi,0.0009317920387475095
kiojoiig,bin,0.0006924817428511841
iungjreu,reo,0.47630042368991
iungjreu,len,0.47586340362879787
iungjreu,bin,0.047836172681292026
b57,bom,0.23383429021740512
b57,b57,0.15309542515570265
b57,trai,0.1072046642232258
b57,vung,0.07387483161225432
b57,hung,0.06882290652827487
b57,gap,0.06687032394932657
b57,luong,0.06531938535937408
b57,ky,0.03941494842034386
b57,cau,0.03476700752619697
b57,bao,0.03101874023439408
b57,chuyen,0.030236938203018326
b57,can,0.029034357581654565
b57,tha,0.018752514981998605
b57,may,0.016702903106884028
b57,to,0.010524954453465447
b57,thich,0.005402788158214016
b57,lon,0.005207280322552892
b57,vao,0.0018709829603805962
b57,cu,0.0018195303420529285
b57,rang,0.001788896698675263
kuaih,ngoac,0.4571575726914917
kuaih,bao,0.3925900733131856
kuaih,tay,0.06433859323198873
kuaih,toi,0.05881391873057567
kuaih,bin,0.02709984203275829
kuoch,cau,0.1947698894813482
kuoch,vay,0.16437078000544764
kuoch,khoat,0.10846871338399756
kuoch,bam,0.10789313586086863
kuoch,ben,0.10173508611209257
kuoch,hieu,0.09189434322621994
kuoch,sat,0.0621109664966385
kuoch,ra,0.04020806819391842
kuoch,toi,0.02630904717207644
kuoch,to,0.025842244250669725
kuoch,rat,0.025500020977351174
kuoch,mieng,0.013944152966575233
kuoch,toac,0.012822693533815484
kuoch,bin,0.007890600253926962
kuoch,om,0.005425076081898901
kuoch,cho,0.004484853487471184
kuoch,gi,0.002903418474334721
kuoch,mot,0.0027583276763013895
kuoch,tay,0.00036182385130366173
kuoch,bao,0.00024932512346916984
tuek,thuc,0.19587199767115934
tuek,hien,0.14857718734979536
tuek,toac,0.09286692035138144
tuek,thai,0.08240762846614069
tuek,mieng,0.08149461772417604
tuek,bat,0.06806059971226903
tuek,ds,0.027414921507182867
tuek,cuoi,0.02681050156743958
tuek,cong,0.018934743248783945
tuek,toi,0.017879562453816097
tuek,tien,0.016427112036463857
tuek,giam,0.016235333727190132
tuek,đu,0.012445162926587153
tuek,khhgđ,0.01198810057515932
tuek,mot,0.011662579540741777
tuek,cau,0.011606774793366177
tuek,thiet,0.009813642144892816
tuek,đoi,0.0097442879332692
tuek,nhiem,0.009552631474263362
tuek,giai,0.009459750765285622
tlh,muon,0.0933660845870105
tlh,mot,0.08527188530465878
tlh,ngap,0.07092020520856153
tlh,vay,0.06068288028151429
tlh,u,0.05648041021058407
tlh,nam,0.05425494907794796
tlh,đoi,0.054226190254519524
tlh,tran,0.052645482811019925
tlh,binh,0.048096340712353615
tlh,to,0.042327374822495725
tlh,rat,0.04176684251646894
tlh,bao,0.04060203813717337
tlh,nua,0.03917802247233868
tlh,he,0.03488897129719955
tlh,xua,0.03431512043923952
tlh,am,0.03009855522863201
tlh,mieng,0.022839323994979628
tlh,dan,0.02263992869461852
tlh,toac,0.021002469838730612
tlh,hung,0.020818458639081924
kokhuk,khuc,0.2605193559829359
kokhuk,khung,0.260519201925108
kokhuk,ngam,0.2605157010817524
kokhuk,ho,0.18517960597707023
kokhuk,mieng,0.027966622246842637
kokhuk,bin,0.005299512786290795
nons,chang,0.140318533440802
nons,sao,0.09199442138271009
nons,van,0.09157330681102607
nons,tai,0.08475872216968752
nons,rat,0.08072032201367421
nons,lay,0.07313967994968142
nons,cau,0.050272701303884365
nons,lai,0.04385519886928756
nons,cu,0.0326010001779282
nons,len,0.030689908829936597
nons,the,0.027697923733812066
nons,khong,0.022500044857274255
nons,biet,0.01591885854949515
nons,nhien,0.015414243325187002
nons,hieu,0.013492537100612392
nons,san,0.009652518051599945
nons,toi,0.008297169996978816
nons,con,0.008066791065824648
